<GROUP>,,
</GROUP>,,
<ERRCODE>,,
0065,"An invalid value is set in the CH1 input range setting by the switch setting for intelligent function module in MELSOFT application.","Reset to the correct parameter with MELSOFT application parameter setting."
0066,"An invalid value is set in the CH2 input range setting by the switch setting for intelligent function module in MELSOFT application.","Reset to the correct parameter with MELSOFT application parameter setting."
0067,"An invalid value is set in the CH3 input range setting by the switch setting for intelligent function module in MELSOFT application.","Reset to the correct parameter with MELSOFT application parameter setting."
0068,"An invalid value is set in the CH4 input range setting by the switch setting for intelligent function module in MELSOFT application.","Reset to the correct parameter with MELSOFT application parameter setting."
0069,"An invalid value is set in the CH5 input range setting by the switch setting for intelligent function module in MELSOFT application.","Reset to the correct parameter with MELSOFT application parameter setting."
006A,"An invalid value is set in the CH6 input range setting by the switch setting for intelligent function module in MELSOFT application.","Reset to the correct parameter with MELSOFT application parameter setting."
006B,"An invalid value is set in the CH7 input range setting by the switch setting for intelligent function module in MELSOFT application.","Reset to the correct parameter with MELSOFT application parameter setting."
006C,"An invalid value is set in the CH8 input range setting by the switch setting for intelligent function module in MELSOFT application.","Reset to the correct parameter with MELSOFT application parameter setting."
006F,"Hardware error of the module.","Turn the power OFF and ON again. If the error occurs again, the module may be malfunctioning. Please consult your local Mitsubishi representative, explaining the detailed description of the problem."
0070,"The setting of the intelligent function module switch 5 is other than 0.","Set a correct parameter value in the parameter setting of MELSOFT application."
0078,"An invalid value is set in the offset/gain setting. The number of the error channel is not identified","Perform the offset/gain setting again for all of the channels that use the user range settings.
If the error occurs again, the module may be malfunctioning. Please consult your local Mitsubishi representative, explaining the detailed description of the problem."
0079,"An invalid value is set in the CH1 offset/gain setting.","Perform the offset/gain setting again for CH1.
If the error occurs again, the module may be malfunctioning. Please consult your local Mitsubishi representative, explaining the detailed description of the problem."
007A,"An invalid value is set in the CH2 offset/gain setting.","Perform the offset/gain setting again for CH2.
If the error occurs again, the module may be malfunctioning. Please consult your local Mitsubishi representative, explaining the detailed description of the problem."
007B,"An invalid value is set in the CH3 offset/gain setting.","Perform the offset/gain setting again for CH3.
If the error occurs again, the module may be malfunctioning. Please consult your local Mitsubishi representative, explaining the detailed description of the problem."
007C,"An invalid value is set in the CH4 offset/gain setting.","Perform the offset/gain setting again for CH4.
If the error occurs again, the module may be malfunctioning. Please consult your local Mitsubishi representative, explaining the detailed description of the problem."
007D,"An invalid value is set in the CH5 offset/gain setting.","Perform the offset/gain setting again for CH5.
If the error occurs again, the module may be malfunctioning. Please consult your local Mitsubishi representative, explaining the detailed description of the problem."
007E,"An invalid value is set in the CH6 offset/gain setting.","Perform the offset/gain setting again for CH6.
If the error occurs again, the module may be malfunctioning. Please consult your local Mitsubishi representative, explaining the detailed description of the problem."
007F,"An invalid value is set in the CH7 offset/gain setting.","Perform the offset/gain setting again for CH7.
If the error occurs again, the module may be malfunctioning. Please consult your local Mitsubishi representative, explaining the detailed description of the problem."
0080,"An invalid value is set in the CH8 offset/gain setting.","Perform the offset/gain setting again for CH8.
If the error occurs again, the module may be malfunctioning. Please consult your local Mitsubishi representative, explaining the detailed description of the problem."
00A1,"The G(P).OGSTOR instruction was executed in the offset/gain setting mode.","Do not execute the G(P).OGSTOR instruction in the offset/gain setting mode."
00A2,"* The G(P).OGSTOR instruction was executed consecutively.
* At the time of offset/gain setting, a set value was written to the E2PROM 26 or more times.","* Execute the G(P).OGSTOR instruction only once for one module.
* At the time of offset/gain setting, write a set value only once at one time."
00A3,"The G(P).OGSTOR instruction was executed for the model that differs from the model for which the G(P).OGLOAD instruction had been executed.","Execute the G(P).OGLOAD and G(P).OGSTOR instructions for the same model."
