<GROUP>,,
</GROUP>,,
<ERRCODE>,,
044C,"オーバフローエラー
リニアカウンタ選択時に，積算カウント値が99999999より大きくなりました。","バッファメモリの「カウンタリセット要求」に「1」を設定して，積算カウント値をリセットしてください。（本エラーは，エラーリセット要求（Y8）ONでエラーはクリアされますが，カウント動作を行うためには，カウンタリセットが必要となります。）"
0834,"オーバフローエラー
リニアカウンタ選択時に，積算カウント値が99999999より大きくなりました。","バッファメモリの「カウンタリセット要求」に「1」を設定して，積算カウント値をリセットしてください。（本エラーは，エラーリセット要求（Y9）ONでエラーはクリアされますが，カウント動作を行うためには，カウンタリセットが必要となります。）"
0C1C,"オーバフローエラー
リニアカウンタ選択時に，積算カウント値が99999999より大きくなりました。","バッファメモリの「カウンタリセット要求」に「1」を設定して，積算カウント値をリセットしてください。（本エラーは，エラーリセット要求（YA）ONでエラーはクリアされますが，カウント動作を行うためには，カウンタリセットが必要となります。）"
1004,"オーバフローエラー
リニアカウンタ選択時に，積算カウント値が99999999より大きくなりました。","バッファメモリの「カウンタリセット要求」に「1」を設定して，積算カウント値をリセットしてください。（本エラーは，エラーリセット要求（YB）ONでエラーはクリアされますが，カウント動作を行うためには，カウンタリセットが必要となります。）"
13EC,"オーバフローエラー
リニアカウンタ選択時に，積算カウント値が99999999より大きくなりました。","バッファメモリの「カウンタリセット要求」に「1」を設定して，積算カウント値をリセットしてください。（本エラーは，エラーリセット要求（YC）ONでエラーはクリアされますが，カウント動作を行うためには，カウンタリセットが必要となります。）"
17D4,"オーバフローエラー
リニアカウンタ選択時に，積算カウント値が99999999より大きくなりました。","バッファメモリの「カウンタリセット要求」に「1」を設定して，積算カウント値をリセットしてください。（本エラーは，エラーリセット要求（YD）ONでエラーはクリアされますが，カウント動作を行うためには，カウンタリセットが必要となります。）"
1BBC,"オーバフローエラー
リニアカウンタ選択時に，積算カウント値が99999999より大きくなりました。","バッファメモリの「カウンタリセット要求」に「1」を設定して，積算カウント値をリセットしてください。（本エラーは，エラーリセット要求（YE）ONでエラーはクリアされますが，カウント動作を行うためには，カウンタリセットが必要となります。）"
1FA4,"オーバフローエラー
リニアカウンタ選択時に，積算カウント値が99999999より大きくなりました。","バッファメモリの「カウンタリセット要求」に「1」を設定して，積算カウント値をリセットしてください。（本エラーは，エラーリセット要求（YF）ONでエラーはクリアされますが，カウント動作を行うためには，カウンタリセットが必要となります。）"
04B0,"比較出力設定範囲外エラー
バッファメモリの「比較出力選択」および「比較出力設定値」に，設定範囲外値が設定されています。",CH1のエラーリセット要求（Y8）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
0898,"比較出力設定範囲外エラー
バッファメモリの「比較出力選択」および「比較出力設定値」に，設定範囲外値が設定されています。",CH2のエラーリセット要求（Y9）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
0C80,"比較出力設定範囲外エラー
バッファメモリの「比較出力選択」および「比較出力設定値」に，設定範囲外値が設定されています。",CH3のエラーリセット要求（YA）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
1068,"比較出力設定範囲外エラー
バッファメモリの「比較出力選択」および「比較出力設定値」に，設定範囲外値が設定されています。",CH4のエラーリセット要求（YB）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
1450,"比較出力設定範囲外エラー
バッファメモリの「比較出力選択」および「比較出力設定値」に，設定範囲外値が設定されています。",CH5のエラーリセット要求（YC）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
1838,"比較出力設定範囲外エラー
バッファメモリの「比較出力選択」および「比較出力設定値」に，設定範囲外値が設定されています。",CH6のエラーリセット要求（YD）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
1C20,"比較出力設定範囲外エラー
バッファメモリの「比較出力選択」および「比較出力設定値」に，設定範囲外値が設定されています。",CH7のエラーリセット要求（YE）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
2008,"比較出力設定範囲外エラー
バッファメモリの「比較出力選択」および「比較出力設定値」に，設定範囲外値が設定されています。",CH8のエラーリセット要求（YF）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
0514,"移動平均設定範囲外エラー
バッファメモリの「移動平均処理選択」および「移動平均処理回数」に，設定範囲外の値が設定されています。",CH1のエラーリセット要求（Y8）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
08FC,"移動平均設定範囲外エラー
バッファメモリの「移動平均処理選択」および「移動平均処理回数」に，設定範囲外の値が設定されています。",CH2のエラーリセット要求（Y9）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
0CE4,"移動平均設定範囲外エラー
バッファメモリの「移動平均処理選択」および「移動平均処理回数」に，設定範囲外の値が設定されています。",CH3のエラーリセット要求（YA）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
10CC,"移動平均設定範囲外エラー
バッファメモリの「移動平均処理選択」および「移動平均処理回数」に，設定範囲外の値が設定されています。",CH4のエラーリセット要求（YB）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
14B4,"移動平均設定範囲外エラー
バッファメモリの「移動平均処理選択」および「移動平均処理回数」に，設定範囲外の値が設定されています。",CH5のエラーリセット要求（YC）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
189C,"移動平均設定範囲外エラー
バッファメモリの「移動平均処理選択」および「移動平均処理回数」に，設定範囲外の値が設定されています。",CH6のエラーリセット要求（YD）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
1C84,"移動平均設定範囲外エラー
バッファメモリの「移動平均処理選択」および「移動平均処理回数」に，設定範囲外の値が設定されています。",CH7のエラーリセット要求（YE）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
206C,"移動平均設定範囲外エラー
バッファメモリの「移動平均処理選択」および「移動平均処理回数」に，設定範囲外の値が設定されています。",CH8のエラーリセット要求（YF）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
0578,"プリスケール設定範囲外エラー
バッファメモリの「プリスケール機能選択」および「プリスケール設定値」に，設定範囲外の値が設定されています。",CH1のエラーリセット要求（Y8）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
0960,"プリスケール設定範囲外エラー
バッファメモリの「プリスケール機能選択」および「プリスケール設定値」に，設定範囲外の値が設定されています。",CH2のエラーリセット要求（Y9）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
0D48,"プリスケール設定範囲外エラー
バッファメモリの「プリスケール機能選択」および「プリスケール設定値」に，設定範囲外の値が設定されています。",CH3のエラーリセット要求（YA）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
1130,"プリスケール設定範囲外エラー
バッファメモリの「プリスケール機能選択」および「プリスケール設定値」に，設定範囲外の値が設定されています。",CH4のエラーリセット要求（YB）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
1518,"プリスケール設定範囲外エラー
バッファメモリの「プリスケール機能選択」および「プリスケール設定値」に，設定範囲外の値が設定されています。",CH5のエラーリセット要求（YC）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
1900,"プリスケール設定範囲外エラー
バッファメモリの「プリスケール機能選択」および「プリスケール設定値」に，設定範囲外の値が設定されています。",CH6のエラーリセット要求（YD）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
1CE8,"プリスケール設定範囲外エラー
バッファメモリの「プリスケール機能選択」および「プリスケール設定値」に，設定範囲外の値が設定されています。",CH7のエラーリセット要求（YE）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
20D0,"プリスケール設定範囲外エラー
バッファメモリの「プリスケール機能選択」および「プリスケール設定値」に，設定範囲外の値が設定されています。",CH8のエラーリセット要求（YF）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
05DC,"警報出力設定範囲外エラー
・バッファメモリの「警報出力選択」，「警報出力設定値上上限」，「警報出力設定値上下限」，「警報出力設定値下上限」および「警報出力設定値下下限」に，設定範囲外の値が設定されています。
・バッファメモリの「警報出力設定値」の上下関係が不正です。",CH1のエラーリセット要求（Y8）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
09C4,"警報出力設定範囲外エラー
・バッファメモリの「警報出力選択」，「警報出力設定値上上限」，「警報出力設定値上下限」，「警報出力設定値下上限」および「警報出力設定値下下限」に，設定範囲外の値が設定されています。
・バッファメモリの「警報出力設定値」の上下関係が不正です。",CH2のエラーリセット要求（Y9）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
0DAC,"警報出力設定範囲外エラー
・バッファメモリの「警報出力選択」，「警報出力設定値上上限」，「警報出力設定値上下限」，「警報出力設定値下上限」および「警報出力設定値下下限」に，設定範囲外の値が設定されています。
・バッファメモリの「警報出力設定値」の上下関係が不正です。",CH3のエラーリセット要求（YA）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
1194,"警報出力設定範囲外エラー
・バッファメモリの「警報出力選択」，「警報出力設定値上上限」，「警報出力設定値上下限」，「警報出力設定値下上限」および「警報出力設定値下下限」に，設定範囲外の値が設定されています。
・バッファメモリの「警報出力設定値」の上下関係が不正です。",CH4のエラーリセット要求（YB）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
157C,"警報出力設定範囲外エラー
・バッファメモリの「警報出力選択」，「警報出力設定値上上限」，「警報出力設定値上下限」，「警報出力設定値下上限」および「警報出力設定値下下限」に，設定範囲外の値が設定されています。
・バッファメモリの「警報出力設定値」の上下関係が不正です。",CH5のエラーリセット要求（YC）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
1964,"警報出力設定範囲外エラー
・バッファメモリの「警報出力選択」，「警報出力設定値上上限」，「警報出力設定値上下限」，「警報出力設定値下上限」および「警報出力設定値下下限」に，設定範囲外の値が設定されています。
・バッファメモリの「警報出力設定値」の上下関係が不正です。",CH6のエラーリセット要求（YD）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
1D4C,"警報出力設定範囲外エラー
・バッファメモリの「警報出力選択」，「警報出力設定値上上限」，「警報出力設定値上下限」，「警報出力設定値下上限」および「警報出力設定値下下限」に，設定範囲外の値が設定されています。
・バッファメモリの「警報出力設定値」の上下関係が不正です。",CH7のエラーリセット要求（YE）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
2134,"警報出力設定範囲外エラー
・バッファメモリの「警報出力選択」，「警報出力設定値上上限」，「警報出力設定値上下限」，「警報出力設定値下上限」および「警報出力設定値下下限」に，設定範囲外の値が設定されています。
・バッファメモリの「警報出力設定値」の上下関係が不正です。",CH8のエラーリセット要求（YF）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
0640,"カウント周期設定範囲外エラー
バッファメモリの「カウント周期変更機能選択」および「カウント周期設定値」に，設定範囲外の値が設定されています。",CH1のエラーリセット要求（Y8）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
0A28,"カウント周期設定範囲外エラー
バッファメモリの「カウント周期変更機能選択」および「カウント周期設定値」に，設定範囲外の値が設定されています。",CH2のエラーリセット要求（Y9）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
0E10,"カウント周期設定範囲外エラー
バッファメモリの「カウント周期変更機能選択」および「カウント周期設定値」に，設定範囲外の値が設定されています。",CH3のエラーリセット要求（YA）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
11F8,"カウント周期設定範囲外エラー
バッファメモリの「カウント周期変更機能選択」および「カウント周期設定値」に，設定範囲外の値が設定されています。",CH4のエラーリセット要求（YB）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
15E0,"カウント周期設定範囲外エラー
バッファメモリの「カウント周期変更機能選択」および「カウント周期設定値」に，設定範囲外の値が設定されています。",CH5のエラーリセット要求（YC）をONします。このあと，正しい設定値を設定してから動作条件設定要求フラグ（Y1）をONしてください。
