<GROUP>,,
</GROUP>,,
<ERRCODE>,,
044C,"フォルト
・ハードウェア異常。","・ノイズなどの影響がないかチェックする
・ハードウェアの異常の有無をチェックする"
0834,"フォルト
・ハードウェア異常。","・ノイズなどの影響がないかチェックする
・ハードウェアの異常の有無をチェックする"
0C1C,"フォルト
・ハードウェア異常。","・ノイズなどの影響がないかチェックする
・ハードウェアの異常の有無をチェックする"
1004,"フォルト
・ハードウェア異常。","・ノイズなどの影響がないかチェックする
・ハードウェアの異常の有無をチェックする"
044D,"QD70準備未完
・QD70が準備未完の状態で始動した。",電源OFF→ON／シーケンサCPUのリセット後，再度シーケンサREADY信号(Y0)をONし，ユニットREADY信号(X0)がONしていることを確認してから始動する。（それでもユニットREADY信号(X0)がONしない場合は，ユニット故障。）
0835,"QD70準備未完
・QD70が準備未完の状態で始動した。",電源OFF→ON／シーケンサCPUのリセット後，再度シーケンサREADY信号(Y0)をONし，ユニットREADY信号(X0)がONしていることを確認してから始動する。（それでもユニットREADY信号(X0)がONしない場合は，ユニット故障。）
0C1D,"QD70準備未完
・QD70が準備未完の状態で始動した。",電源OFF→ON／シーケンサCPUのリセット後，再度シーケンサREADY信号(Y0)をONし，ユニットREADY信号(X0)がONしていることを確認してから始動する。（それでもユニットREADY信号(X0)がONしない場合は，ユニット故障。）
1005,"QD70準備未完
・QD70が準備未完の状態で始動した。",電源OFF→ON／シーケンサCPUのリセット後，再度シーケンサREADY信号(Y0)をONし，ユニットREADY信号(X0)がONしていることを確認してから始動する。（それでもユニットREADY信号(X0)がONしない場合は，ユニット故障。）
044E,"始動時停止信号ON
・軸停止信号（Y10）がONの状態で始動要求を行った。",軸停止信号(Y10)のON/OFFを確認し，ONしている軸停止信号をOFFする
0836,"始動時停止信号ON
・軸停止信号（Y11）がONの状態で始動要求を行った。",軸停止信号(Y11)のON/OFFを確認し，ONしている軸停止信号をOFFする
0C1E,"始動時停止信号ON
・軸停止信号（Y12）がONの状態で始動要求を行った。",軸停止信号(Y12)のON/OFFを確認し，ONしている軸停止信号をOFFする
1006,"始動時停止信号ON
・軸停止信号（Y13）がONの状態で始動要求を行った。",軸停止信号(Y13)のON/OFFを確認し，ONしている軸停止信号をOFFする
044F,"ソフトウェアストロークリミット＋
・“ソフトウェアストロークリミット上限値”を超えた位置で位置決め制御を行った。
・“送り現在値”，“位置決めアドレス／移動量”（現在値変更値）が“ソフトウェアストロークリミット上限値”を超えている。","始動時：“送り現在値”をJOG運転でソフトウェアストロークリミット範囲内にする
現在値変更：現在値変更値をソフトウェアストロークリミット範囲内にする
運転中：“位置決めアドレス／移動量”を修正する"
0837,"ソフトウェアストロークリミット＋
・“ソフトウェアストロークリミット上限値”を超えた位置で位置決め制御を行った。
・“送り現在値”，“位置決めアドレス／移動量”（現在値変更値）が“ソフトウェアストロークリミット上限値”を超えている。","始動時：“送り現在値”をJOG運転でソフトウェアストロークリミット範囲内にする
現在値変更：現在値変更値をソフトウェアストロークリミット範囲内にする
運転中：“位置決めアドレス／移動量”を修正する"
0C1F,"ソフトウェアストロークリミット＋
・“ソフトウェアストロークリミット上限値”を超えた位置で位置決め制御を行った。
・“送り現在値”，“位置決めアドレス／移動量”（現在値変更値）が“ソフトウェアストロークリミット上限値”を超えている。","始動時：“送り現在値”をJOG運転でソフトウェアストロークリミット範囲内にする
現在値変更：現在値変更値をソフトウェアストロークリミット範囲内にする
運転中：“位置決めアドレス／移動量”を修正する"
1007,"ソフトウェアストロークリミット＋
・“ソフトウェアストロークリミット上限値”を超えた位置で位置決め制御を行った。
・“送り現在値”，“位置決めアドレス／移動量”（現在値変更値）が“ソフトウェアストロークリミット上限値”を超えている。","始動時：“送り現在値”をJOG運転でソフトウェアストロークリミット範囲内にする
現在値変更：現在値変更値をソフトウェアストロークリミット範囲内にする
運転中：“位置決めアドレス／移動量”を修正する"
0450,"ソフトウェアストロークリミット－
・“ソフトウェアストロークリミット下限値”を超えた位置で位置決め制御を行った。
・“送り現在値”，“位置決めアドレス／移動量”（現在値変更値）が“ソフトウェアストロークリミット下限値”を超えている。","始動時：“送り現在値”をJOG運転でソフトウェアストロークリミット範囲内にする
現在値変更：現在値変更値をソフトウェアストロークリミット範囲内にする
運転中：“位置決めアドレス／移動量”を修正する"
0838,"ソフトウェアストロークリミット－
・“ソフトウェアストロークリミット下限値”を超えた位置で位置決め制御を行った。
・“送り現在値”，“位置決めアドレス／移動量”（現在値変更値）が“ソフトウェアストロークリミット下限値”を超えている。","始動時：“送り現在値”をJOG運転でソフトウェアストロークリミット範囲内にする
現在値変更：現在値変更値をソフトウェアストロークリミット範囲内にする
運転中：“位置決めアドレス／移動量”を修正する"
0C20,"ソフトウェアストロークリミット－
・“ソフトウェアストロークリミット下限値”を超えた位置で位置決め制御を行った。
・“送り現在値”，“位置決めアドレス／移動量”（現在値変更値）が“ソフトウェアストロークリミット下限値”を超えている。","始動時：“送り現在値”をJOG運転でソフトウェアストロークリミット範囲内にする
現在値変更：現在値変更値をソフトウェアストロークリミット範囲内にする
運転中：“位置決めアドレス／移動量”を修正する"
1008,"ソフトウェアストロークリミット－
・“ソフトウェアストロークリミット下限値”を超えた位置で位置決め制御を行った。
・“送り現在値”，“位置決めアドレス／移動量”（現在値変更値）が“ソフトウェアストロークリミット下限値”を超えている。","始動時：“送り現在値”をJOG運転でソフトウェアストロークリミット範囲内にする
現在値変更：現在値変更値をソフトウェアストロークリミット範囲内にする
運転中：“位置決めアドレス／移動量”を修正する"
0451,"運転中シーケンサREADY OFF
・運転中にシーケンサREADY信号(Y0)がOFFした。",シーケンサREADY信号(Y0)をON/OFFしているシーケンスプログラムを見直す
0839,"運転中シーケンサREADY OFF
・運転中にシーケンサREADY信号(Y0)がOFFした。",シーケンサREADY信号(Y0)をON/OFFしているシーケンスプログラムを見直す
0C21,"運転中シーケンサREADY OFF
・運転中にシーケンサREADY信号(Y0)がOFFした。",シーケンサREADY信号(Y0)をON/OFFしているシーケンスプログラムを見直す
1009,"運転中シーケンサREADY OFF
・運転中にシーケンサREADY信号(Y0)がOFFした。",シーケンサREADY信号(Y0)をON/OFFしているシーケンスプログラムを見直す
0456,"書込み中シーケンサREADY OFF
・シーケンサREADY信号（Y0）がONしてすぐにOFFした。",シーケンサREADY信号(Y0)をON/OFFしているシーケンスプログラムを見直す
