<GROUP>,,,
"3E8-3FFF","CPUのエラー","CPUのユーザーズマニュアルを参照ください。",********.csv
"4000-4FFF","CPUのエラー","CPUのユーザーズマニュアルを参照ください。",********.csv
</GROUP>,,,
<ERRCODE>,,,
"C001","FL-netユニットのOSが異常である。","FL-netユニットを交換する。"
"C003","IPアドレス（ネットワークアドレス）の設定値に誤りがある。","IPアドレスを修正する。"
"C004","IPアドレス（ホストアドレス）の設定値に誤りがある。","IPアドレスを修正する。"
"C005","モード番号の設定値に誤りがある。","モード番号を修正する。"
"C021","IPアドレス（ネットワークアドレス）の設定値に誤りがある。","IPアドレスを修正する。"
"C022","IPアドレス（ホストアドレス）の設定値に誤りがある。","IPアドレスを修正する。"
"C023","コモンメモリ領域1先頭アドレスの設定値に誤りがある。","コモンメモリ領域1先頭アドレスの設定値を修正し、イニシャル処理を再度行う。"
"C024","コモンメモリ領域1サイズの設定値に誤りがある。","コモンメモリ領域1サイズの設定値を修正し、イニシャル処理を再度行う。"
"C025","コモンメモリ領域1先頭アドレス＋サイズの設定値が許容範囲外である。","コモンメモリ領域1先頭アドレス、サイズの設定値を修正し、イニシャル処理を再度行う。"
"C026","コモンメモリ領域2先頭アドレスの設定値に誤りがある。","コモンメモリ領域2先頭アドレスの設定値を修正し、イニシャル処理を再度行う。"
"C027","コモンメモリ領域2サイズの設定値に誤りがある。","コモンメモリ領域2サイズの設定値を修正し、イニシャル処理を再度行う。"
"C028","コモンメモリ領域2先頭アドレス＋サイズの設定値が許容範囲外である。","コモンメモリ領域2先頭アドレス、サイズの設定値を修正し、イニシャル処理を再度行う。"
"C029","トークン監視タイムアウト時間の設定値に誤りがある。","トークン監視タイムアウト時間の設定値を修正しイニシャル処理を再度行う。"
"C02A","最小許容フレーム間隔の設定値に誤りがある。","最小許容フレーム間隔の設定値を修正しイニシャル処理を再度行う。"
"C02C","コモンメモリ領域の設定が他ノードの設定範囲と重複している。","コモンメモリの設定値を修正する。"
"C02D","メッセージデータ単位選択に誤りがある。","メッセージデータ単位選択を修正する。"
"C104","マルチCPUシステムの1号機～4号機CPUが異常である。","1号機～4号機CPUのエラーコードを確認し、異常の要因を取り除く。"
"C105","マルチCPUシステムの1号機CPUとのインタフェースで異常が発生した。","1号機CPUのエラーコードを確認し、異常の要因を取り除く。"
"C106","マルチCPUシステムの2号機CPUとのインタフェースで異常が発生した。","2号機CPUのエラーコードを確認し、異常の要因を取り除く。"
"C107","マルチCPUシステムの3号機CPUとのインタフェースで異常が発生した。","3号機CPUのエラーコードを確認し、異常の要因を取り除く。"
"C108","マルチCPUシステムの4号機CPUとのインタフェースで異常が発生した。","4号機CPUのエラーコードを確認し、異常の要因を取り除く。"
"C112","マルチCPUシステムの管理CPUとのインタフェースで異常が発生した。","管理CPUのエラーコードを確認し、異常の要因を取り除く。"
"C321","対象ノード番号の設定値が許容範囲外である。","該当する対象ノード番号の設定値を修正する。"
"C322","対象ノードが存在しない。","該当する対象ノード番号の設定値を修正する。
相手機器の動作を確認する。"
"C323","対象ノードからの応答が10秒以上返されない。","該当する対象ノード番号の設定値を修正する。
相手機器の動作を確認する。"
"C324","送信データに誤りがある。","送信データを修正する。"
"C325","トランザクションコードに該当する処理を、FL-netユニットがサポートしていない。","トランザクションコードを修正する。"
"C326","対象ノードのバッファに空き容量がない。","時間をあけて再実行する。"
"C327","要求がブロードキャスト伝文である。","ノード番号を修正する。"
"C328","トークンに参加していない。","シーケンサの状態、配線の状態を確認する。
イニシャル処理の設定を見直す。"
"C329","トランザクションコードがX/Yハンドシェイク仕様である。","トランザクションコードを修正する。"
"C421","仮想アドレス空間のワード長設定値が許容範囲外である。","要求データを見直す。"
"C422","仮想アドレス空間のアドレス設定値が許容範囲外である。","要求データを見直す。"
"C423","ワードブロック読出し要求データのデータサイズが｢0｣になっていない。","要求データを見直す。"
"C424","受信メッセージのバイト長が許容範囲外である。","要求データを見直す。"
"C425","受信メッセージのアドレス設定値が許容範囲外である。","要求データを見直す。"
"C42B","他ノードからの応答が10秒以上返されない。","要求元ノードを見直す。"
"C501","自己折返しエラー","ケーブルを見直す。"
"C502","H/W異常","FL-netユニットを交換する。"
"C503","H/W異常","FL-netユニットを交換する。"
</ERRCODE>,,,
